latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.69378,-73.93932,200,3,0,2,316,1,0,0,0,0,0
40.78353,-73.94592,90,2,1,1,0,0,1,0,0,1,0
40.71555,-73.99298,300,3,30,1,87,0,1,0,0,0,0
40.68904,-73.9428,68,1,37,1,0,1,0,0,0,1,0
40.82293,-73.93958,70,4,8,2,102,0,1,0,0,1,0
40.6093,-73.95211,40,2,8,8,358,1,0,0,0,0,1
40.71471,-73.94173,67,30,3,3,19,1,0,0,0,1,0
40.80442,-73.96338,145,5,3,1,0,0,1,0,0,0,0
40.71598,-73.9451,75,2,23,1,113,1,0,0,0,1,0
40.81367,-73.95133,55,2,25,1,0,0,1,0,0,1,0
40.73564,-73.98611,165,30,2,96,321,0,1,0,0,0,0
40.70028,-73.95439,99,1,0,1,0,1,0,0,0,1,0
40.66113,-73.95943,110,3,51,1,46,1,0,0,0,0,0
40.75246,-73.97356,198,2,27,13,246,0,1,0,0,0,0
40.68905,-73.9541,65,7,2,3,0,1,0,0,0,1,0
40.68175,-73.91144,90,2,23,1,190,1,0,0,0,0,0
40.70572,-73.93823,65,8,1,2,0,1,0,0,0,1,0
40.7239,-73.98312,150,5,0,2,0,0,1,0,0,0,0
40.72168,-73.99183,55,7,1,1,0,0,1,0,0,1,0
40.67937,-73.94493,40,27,0,1,89,1,0,0,0,1,0
40.70669,-74.0165,100,1,0,7,348,0,1,0,0,1,0
40.65466,-73.95933,38,2,1,1,0,1,0,0,0,1,0
40.71901,-73.9571,100,1,69,1,85,1,0,0,0,1,0
40.74285,-73.97986,50,30,8,1,91,0,1,0,0,0,0
40.7818,-73.98483,115,30,7,34,325,0,1,0,0,0,0
40.83012,-73.92714,41,2,12,2,0,0,0,0,0,1,0
40.68875,-73.92377,38,2,39,3,99,1,0,0,0,1,0
40.6938,-73.9091,39,15,0,1,354,1,0,0,0,1,0
40.79901,-73.94334,319,2,2,1,138,0,1,0,0,0,0
40.72453,-73.95529,195,7,0,1,0,1,0,0,0,0,0
40.6988,-73.90725,55,2,0,1,0,0,0,1,0,1,0
40.81792,-73.94236,135,5,76,1,257,0,1,0,0,0,0
40.73086,-74.00498,130,5,4,2,117,0,1,0,0,1,0
40.6707,-73.99118,37,1,9,1,0,1,0,0,0,0,1
40.73261,-74.00713,295,2,7,1,365,0,1,0,0,0,0
40.70713,-74.00793,196,3,14,1,29,0,1,0,0,0,0
40.68588,-73.77823,69,3,0,2,365,0,0,1,0,1,0
40.73291,-73.9196,30,1,41,3,145,0,0,1,0,0,1
40.69347,-73.955,126,20,0,2,0,1,0,0,0,0,0
40.70719,-74.00698,650,1,0,8,323,0,1,0,0,0,0
40.76117,-73.96104,150,7,5,1,25,0,1,0,0,0,0
40.80489,-73.95171,100,2,1,5,0,0,1,0,0,1,0
40.81325,-73.95323,79,6,31,3,18,0,1,0,0,1,0
40.7651,-73.98854,79,1,2,2,0,0,1,0,0,1,0
40.73449,-73.98473,250,1,28,1,25,0,1,0,0,0,0
40.80395,-73.96436,600,1,0,3,344,0,1,0,0,0,0
40.75598,-73.8837,60,2,4,2,325,0,0,1,0,1,0
40.67244,-73.95992,75,2,45,1,9,1,0,0,0,1,0
40.68805,-73.97563,160,2,1,1,0,1,0,0,0,0,0
40.67477,-73.95313,60,2,1,1,0,1,0,0,0,1,0
40.70715,-73.81468,77,1,78,1,168,0,0,1,0,0,0
40.77516,-73.9555,80,1,0,1,0,0,1,0,0,0,1
40.83285,-73.8879,60,1,22,1,279,0,0,0,0,0,0
40.73117,-74.00232,126,2,1,3,15,0,1,0,0,1,0
40.76086,-73.98927,150,1,16,2,255,0,1,0,0,1,0
40.74954,-74.00466,225,7,0,1,20,0,1,0,0,0,0
40.68692,-73.76832,65,2,74,5,174,0,0,1,0,1,0
40.80317,-73.95559,350,1,2,1,85,0,1,0,0,0,0
40.75661,-73.96396,100,2,4,4,314,0,1,0,0,1,0
40.71294,-73.95866,95,2,25,3,342,1,0,0,0,1,0
40.6179,-74.03282,40,1,24,1,89,1,0,0,0,0,1
40.74394,-73.99094,439,30,0,232,278,0,1,0,0,0,0
40.83043,-73.94672,60,1,5,1,5,0,1,0,0,1,0
40.66505,-73.95213,90,2,2,1,0,1,0,0,0,0,0
40.7221,-73.98259,90,4,1,1,0,0,1,0,0,1,0
40.65719,-73.95245,100,1,14,2,304,1,0,0,0,1,0
40.76652,-73.86651,239,3,12,2,266,0,0,1,0,0,0
40.71922,-73.98714,109,1,1,3,0,0,1,0,0,1,0
40.76383,-73.9687,169,2,3,1,7,0,1,0,0,0,0
40.72778,-74.0086,162,2,18,1,247,0,1,0,0,0,0
40.87039,-73.91611,100,1,20,1,0,0,1,0,0,1,0
40.744,-73.98054,152,270,5,1,0,0,1,0,0,0,0
40.68107,-73.98245,265,3,0,1,0,1,0,0,0,0,0
40.59631,-73.95743,98,2,12,1,320,1,0,0,0,0,0
40.63806,-73.90024,49,2,16,3,346,1,0,0,0,1,0
40.69386,-73.93256,52,4,1,3,325,1,0,0,0,1,0
40.82246,-73.93817,95,1,49,2,180,0,1,0,0,1,0
40.50873,-74.23914,85,2,49,2,159,0,0,0,1,0,0
40.71962,-73.98241,80,1,4,1,0,0,1,0,0,0,0
40.85041,-73.92645,50,3,122,1,199,0,1,0,0,1,0
40.59719,-74.08754,32,4,23,7,312,0,0,0,1,1,0
40.75172,-73.99784,225,2,38,2,257,0,1,0,0,0,0
40.68589,-73.93286,500,1,1,2,362,1,0,0,0,0,0
40.80422,-73.93841,299,4,58,2,324,0,1,0,0,0,0
40.76777,-73.96393,299,7,0,1,0,0,1,0,0,0,0
40.78703,-73.94741,115,4,44,1,38,0,1,0,0,0,0
40.72815,-73.99693,196,2,1,1,149,0,1,0,0,0,0
40.63457,-74.0325,125,3,25,1,348,1,0,0,0,0,0
40.7043,-73.92491,117,7,0,1,0,1,0,0,0,0,0
40.87529,-73.8762,40,1,1,1,0,0,0,0,0,1,0
40.77699,-73.9524,265,1,0,1,0,0,1,0,0,0,0
40.66725,-73.88876,40,1,56,5,37,1,0,0,0,1,0
40.70713,-73.78342,37,2,34,1,331,0,0,1,0,1,0
40.82305,-73.94555,49,14,25,2,276,0,1,0,0,1,0
40.70842,-73.95437,120,1,21,1,0,1,0,0,0,0,0
40.76294,-73.99167,170,3,0,1,188,0,1,0,0,0,0
40.76139,-73.9625,200,30,0,2,365,0,1,0,0,0,0
40.73577,-73.95118,50,20,2,1,0,1,0,0,0,1,0
40.76035,-73.96133,155,30,8,34,339,0,1,0,0,0,0
40.71956,-73.98574,158,5,39,1,0,0,1,0,0,0,0
40.71495,-73.96321,65,2,12,1,0,1,0,0,0,1,0
40.80908,-73.95858,150,3,81,1,282,0,1,0,0,0,0
40.69271,-73.89519,135,3,7,1,120,0,0,1,0,0,0
40.68929,-73.90484,36,2,3,1,0,1,0,0,0,1,0
40.80228,-73.96334,75,2,70,1,1,0,1,0,0,1,0
40.78903,-73.96956,150,1,0,1,0,0,1,0,0,0,0
40.59644,-74.08279,32,4,10,8,340,0,0,0,1,1,0
40.69628,-73.85255,45,1,141,4,287,0,0,1,0,1,0
40.74947,-73.98257,250,90,3,39,0,0,1,0,0,0,0
40.75066,-73.99944,139,5,120,1,52,0,1,0,0,1,0
40.76515,-73.9847,100,2,18,1,365,0,1,0,0,0,1
40.80483,-73.96486,70,1,0,1,0,0,1,0,0,1,0
40.73251,-74.00191,90,6,7,1,76,0,1,0,0,1,0
40.76268,-73.99235,800,3,59,1,263,0,1,0,0,0,0
40.68994,-73.93345,75,1,0,3,137,1,0,0,0,1,0
40.72257,-73.98465,299,3,49,1,365,0,1,0,0,0,0
40.67776,-73.9743,160,4,33,1,1,1,0,0,0,0,0
40.6675,-73.97694,120,1,5,2,0,1,0,0,0,0,0
40.71484,-73.96742,195,2,57,1,15,1,0,0,0,0,0
40.7008,-73.75121,70,2,3,2,186,0,0,1,0,1,0
40.73526,-73.85065,88,3,6,6,0,0,0,1,0,0,0
40.7443,-73.97277,300,30,0,23,358,0,1,0,0,0,0
40.69883,-73.85257,65,3,7,1,365,0,0,1,0,1,0
40.7082,-73.96719,130,2,12,1,26,1,0,0,0,1,0
40.63873,-73.95305,103,2,1,1,0,1,0,0,0,1,0
40.7579,-73.96243,170,1,1,1,0,0,1,0,0,0,0
40.79839,-73.96804,250,90,0,2,90,0,1,0,0,0,0
40.8,-73.96404,100,2,42,1,0,0,1,0,0,1,0
40.71824,-73.95289,220,5,1,1,0,1,0,0,0,0,0
40.72738,-74.00018,79,1,161,1,125,0,1,0,0,1,0
40.72658,-73.98907,199,2,54,1,322,0,1,0,0,0,0
40.68139,-73.92157,65,3,1,1,281,1,0,0,0,0,0
40.72908,-73.9965,279,1,78,1,363,0,1,0,0,0,0
40.78918,-73.97927,120,2,5,1,0,0,1,0,0,0,0
40.68384,-73.96042,70,1,4,1,0,1,0,0,0,1,0
40.68899,-73.94673,90,1,17,1,158,1,0,0,0,0,0
40.72577,-73.94981,90,1,7,1,0,1,0,0,0,1,0
40.64714,-73.98107,525,5,0,2,42,1,0,0,0,0,0
40.64685,-73.95,118,30,1,1,68,1,0,0,0,0,0
40.87001,-73.92418,120,30,3,2,27,0,1,0,0,0,0
40.67539,-73.89039,33,3,101,8,323,1,0,0,0,1,0
40.72956,-73.97903,250,1,60,1,0,0,1,0,0,0,0
40.70556,-73.92892,70,2,10,3,0,1,0,0,0,1,0
40.68982,-73.99675,250,1,185,1,209,1,0,0,0,0,0
40.76106,-73.8305,39,1,22,1,82,0,0,1,0,1,0
40.71418,-73.96404,219,4,9,1,0,1,0,0,0,0,0
40.80211,-73.94573,165,5,42,1,281,0,1,0,0,0,0
40.75974,-73.83399,80,5,0,2,89,0,0,1,0,1,0
40.68413,-73.92357,125,7,139,2,311,1,0,0,0,0,0
40.72022,-73.95814,345,3,13,2,9,1,0,0,0,0,0
40.70575,-73.90171,90,1,109,1,75,0,0,1,0,0,0
40.65022,-73.96281,25,4,1,3,334,1,0,0,0,0,1
40.69749,-73.9336,50,9,0,3,0,1,0,0,0,1,0
40.73321,-73.95587,140,5,14,1,0,1,0,0,0,0,0
40.77754,-73.95114,55,1,66,2,309,0,1,0,0,0,1
40.75783,-73.98908,100,1,38,9,295,0,1,0,0,1,0
40.85073,-73.9128,50,3,20,2,316,0,0,0,0,1,0
40.71073,-73.99311,130,120,2,2,229,0,1,0,0,1,0
40.75922,-73.9969,105,1,10,1,191,0,1,0,0,1,0
40.80324,-73.96432,65,4,0,1,0,0,1,0,0,1,0
40.86886,-73.92407,100,1,0,1,13,0,1,0,0,0,0
40.70781,-74.00051,90,2,3,1,0,0,1,0,0,1,0
40.74954,-73.97687,150,30,3,50,180,0,1,0,0,0,0
40.69821,-73.8974,60,3,63,2,50,0,0,1,0,0,0
40.76216,-73.94109,100,1,2,1,1,0,0,1,0,1,0
40.74696,-73.9746,250,2,2,1,0,0,1,0,0,0,0
40.69372,-73.94578,150,2,59,1,19,1,0,0,0,0,0
40.69526,-73.96613,50,2,0,1,0,1,0,0,0,1,0
40.76589,-73.98068,150,2,1,1,0,0,1,0,0,0,0
40.73177,-73.99936,90,42,2,1,91,0,1,0,0,0,0
40.71109,-73.96191,100,2,1,1,296,1,0,0,0,0,0
40.75483,-73.99405,156,1,21,1,46,0,1,0,0,0,0
40.67282,-73.77793,190,1,16,1,132,0,0,1,0,0,0
40.76537,-73.98375,320,1,7,1,121,0,1,0,0,0,0
40.82169,-73.94077,69,1,14,1,0,0,1,0,0,1,0
40.69299,-73.92934,81,3,6,2,0,1,0,0,0,0,0
40.73269,-73.85284,165,2,37,1,86,0,0,1,0,0,0
40.65887,-73.95105,65,1,0,2,0,1,0,0,0,1,0
40.72087,-73.99647,203,2,0,1,88,0,1,0,0,0,0
40.70138,-73.9187,75,2,6,1,0,1,0,0,0,0,0
40.66314,-73.93299,89,1,8,6,365,1,0,0,0,1,0
40.68609,-73.95736,45,2,14,3,306,1,0,0,0,0,1
40.63909,-74.01815,47,2,87,4,0,1,0,0,0,1,0
40.72075,-74.00982,80,1,0,1,0,0,1,0,0,1,0
40.68542,-73.96103,600,4,28,1,295,1,0,0,0,0,0
40.72825,-74.0033,150,5,1,1,97,0,1,0,0,1,0
40.71765,-73.99798,140,31,0,1,83,0,1,0,0,1,0
40.75963,-73.98764,159,29,0,327,220,0,1,0,0,0,0
40.71543,-73.94159,115,2,3,1,0,1,0,0,0,0,0
40.5738,-73.99044,100,2,2,1,0,1,0,0,0,0,0
40.71551,-73.96356,150,30,3,1,179,1,0,0,0,0,0
40.76924,-73.91776,75,6,0,1,180,0,0,1,0,1,0
40.81733,-73.84807,128,2,0,7,167,0,0,0,0,0,0
40.76759,-73.98697,69,1,1,6,24,0,1,0,0,0,1
40.68701,-73.97457,150,3,16,1,66,1,0,0,0,0,0
40.69161,-73.94417,90,3,1,1,0,1,0,0,0,1,0
40.69414,-73.94073,70,3,1,1,65,1,0,0,0,1,0
40.72837,-73.98631,375,1,110,1,134,0,1,0,0,0,0
40.76115,-73.98707,125,7,4,1,0,0,1,0,0,0,0
40.84697,-73.93776,29,1,13,2,0,0,1,0,0,0,1
40.71079,-73.99304,135,2,4,1,0,0,1,0,0,0,0
40.72975,-74.00157,200,3,18,1,10,0,1,0,0,0,0
40.74189,-73.97833,87,30,3,52,363,0,1,0,0,0,0
40.72811,-73.99381,525,6,5,4,63,0,1,0,0,0,0
40.78987,-73.94883,75,2,13,2,325,0,1,0,0,1,0
40.65612,-73.91788,65,7,4,9,365,1,0,0,0,1,0
40.70231,-73.82722,66,30,9,1,173,0,0,1,0,0,0
40.76318,-73.99335,130,30,2,20,263,0,1,0,0,0,0
40.73897,-74.00346,999,1,3,5,341,0,1,0,0,1,0
40.67318,-73.95566,225,4,4,1,11,1,0,0,0,0,0
40.75606,-73.97004,250,2,33,1,7,0,1,0,0,0,0
40.75896,-73.9153,39,30,13,18,341,0,0,1,0,1,0
40.78305,-73.94532,99,30,0,5,324,0,1,0,0,0,0
40.71015,-73.96019,180,1,0,1,0,1,0,0,0,0,0
40.79121,-73.96963,260,3,82,1,12,0,1,0,0,0,0
40.68445,-73.92662,160,2,45,2,0,1,0,0,0,0,0
40.76065,-73.90905,80,4,6,1,0,0,0,1,0,0,0
40.71595,-73.99329,68,20,6,5,332,0,1,0,0,1,0
40.69558,-73.96872,100,7,2,1,0,1,0,0,0,1,0
40.80195,-73.96714,49,5,1,1,0,0,1,0,0,1,0
40.75562,-73.80813,180,1,0,1,0,0,0,1,0,1,0
40.66431,-73.93216,50,3,26,1,158,1,0,0,0,1,0
40.74538,-73.94747,75,2,17,1,0,0,0,1,0,1,0
40.79396,-73.96311,400,4,39,1,265,0,1,0,0,0,0
40.69752,-73.93497,245,2,5,1,128,1,0,0,0,0,0
40.69943,-73.92192,50,2,16,1,0,1,0,0,0,1,0
40.77593,-73.97699,90,4,22,1,239,0,1,0,0,0,0
40.65022,-73.97247,130,29,16,1,217,1,0,0,0,0,0
40.6892,-73.96976,50,1,0,1,0,1,0,0,0,1,0
40.7542,-73.96815,1600,3,0,1,365,0,1,0,0,0,0
40.74673,-73.91564,95,1,2,1,0,0,0,1,0,1,0
40.72314,-73.98066,100,1,1,1,0,0,1,0,0,1,0
40.68854,-73.97789,85,2,4,1,0,1,0,0,0,0,0
40.80306,-73.95308,250,1,1,2,0,0,1,0,0,0,0
40.62154,-74.08701,49,2,100,2,284,0,0,0,1,1,0
40.72124,-73.9801,805,4,19,1,168,0,1,0,0,0,0
40.71276,-73.946,90,2,5,1,0,1,0,0,0,1,0
40.66947,-73.95593,90,3,20,1,2,1,0,0,0,0,0
40.72547,-73.98315,150,2,2,1,0,0,1,0,0,0,0
40.69277,-73.97449,170,1,12,1,0,1,0,0,0,0,0
40.81095,-73.93942,101,2,21,1,0,0,1,0,0,0,0
40.7874,-73.97051,1150,1,0,1,2,0,1,0,0,0,0
40.76196,-73.98536,280,30,2,232,218,0,1,0,0,0,0
40.64116,-73.95991,55,2,70,1,5,1,0,0,0,0,0
40.72568,-73.98823,200,2,0,1,0,0,1,0,0,0,0
40.79213,-73.9704,89,10,0,1,53,0,1,0,0,0,0
40.69382,-73.95862,120,2,8,1,0,1,0,0,0,0,0
40.68827,-73.91815,180,2,54,2,308,1,0,0,0,0,0
40.67791,-73.95337,80,3,0,2,0,1,0,0,0,0,0
40.7865,-73.94406,74,16,7,3,0,0,1,0,0,1,0
40.70279,-73.82576,61,2,32,1,75,0,0,1,0,0,0
40.72761,-74.00902,150,7,9,1,190,0,1,0,0,0,0
40.74811,-73.97718,168,3,0,1,341,0,1,0,0,0,0
40.76347,-73.98776,420,5,10,1,130,0,1,0,0,0,0
40.69064,-73.921,125,1,9,1,0,1,0,0,0,0,0
40.78603,-73.95015,165,1,4,1,179,0,1,0,0,1,0
40.76082,-73.97548,250,3,116,1,0,0,1,0,0,0,0
40.76346,-73.96684,190,4,83,1,104,0,1,0,0,0,0
40.72167,-73.90095,145,7,2,3,38,0,0,1,0,0,0
40.71969,-73.99287,250,3,107,1,273,0,1,0,0,0,0
40.73051,-73.99518,1100,2,17,2,364,0,1,0,0,0,0
40.73047,-73.98229,100,5,6,1,0,0,1,0,0,0,0
40.68295,-73.92536,82,2,134,2,238,1,0,0,0,0,0
40.76708,-73.92315,75,7,0,1,0,0,0,1,0,1,0
40.79945,-73.9346,70,3,54,1,40,0,1,0,0,1,0
40.6813,-73.97449,179,2,19,1,0,1,0,0,0,0,0
40.76625,-73.99387,69,3,168,2,129,0,1,0,0,1,0
40.68923,-73.92816,43,30,1,5,140,1,0,0,0,1,0
40.74954,-73.82829,60,5,62,12,174,0,0,1,0,1,0
40.6437,-74.07944,150,1,23,3,336,0,0,0,1,0,0
40.77531,-73.95165,151,6,2,1,0,0,1,0,0,0,0
40.66916,-73.9371,32,1,8,1,0,1,0,0,0,1,0
40.73129,-73.99944,850,3,107,1,249,0,1,0,0,0,0
40.69633,-73.93369,95,3,0,2,0,1,0,0,0,0,0
40.70182,-73.9188,50,1,3,1,0,1,0,0,0,1,0
40.73974,-74.00069,206,1,55,1,0,0,1,0,0,0,0
40.77471,-73.98955,140,1,50,1,69,0,1,0,0,1,0
40.62908,-73.92265,40,1,38,1,365,1,0,0,0,1,0
40.77687,-73.9546,100,2,1,1,0,0,1,0,0,1,0
40.71251,-73.9517,62,3,47,1,24,1,0,0,0,1,0
40.70229,-73.93774,80,10,1,1,0,1,0,0,0,1,0
40.69158,-73.92115,78,3,10,2,0,1,0,0,0,0,0
40.77235,-73.91789,85,5,3,1,88,0,0,1,0,1,0
40.76778,-73.92201,120,1,3,1,0,0,0,1,0,0,0
40.7196,-73.95599,125,1,6,1,0,1,0,0,0,0,0
40.81309,-73.94614,199,30,16,1,150,0,1,0,0,0,0
40.76115,-73.99597,350,4,0,1,0,0,1,0,0,0,0
40.72203,-73.95376,500,2,250,1,307,1,0,0,0,0,0
40.64335,-73.96316,109,2,37,1,356,1,0,0,0,0,0
40.71959,-73.78849,57,1,6,1,65,0,0,1,0,1,0
40.68123,-73.99424,100,3,7,1,0,1,0,0,0,0,0
40.72172,-73.99689,100,5,61,1,188,0,1,0,0,1,0
40.74038,-73.86964,19,1,15,3,236,0,0,1,0,0,1
40.74477,-73.98004,133,6,0,1,0,0,1,0,0,0,0
40.70961,-73.94635,45,1,98,1,44,1,0,0,0,1,0
40.73,-74.00122,196,2,15,1,0,0,1,0,0,0,0
40.78551,-73.94167,99,3,4,1,0,0,1,0,0,0,0
40.75813,-73.92152,50,1,2,1,341,0,0,1,0,1,0
40.70447,-73.91559,87,2,1,1,0,1,0,0,0,1,0
40.76212,-73.71928,32,3,1,1,88,0,0,1,0,0,1
40.70932,-74.00536,210,5,2,2,365,0,1,0,0,1,0
40.77927,-73.95165,98,1,10,1,327,0,1,0,0,1,0
40.69327,-73.91599,50,1,3,2,250,1,0,0,0,1,0
40.696,-73.91303,57,4,17,2,307,1,0,0,0,1,0
40.82582,-73.94876,65,1,6,1,0,0,1,0,0,1,0
40.70208,-73.91125,120,2,2,1,5,0,0,1,0,0,0
40.75584,-73.99574,115,4,1,3,0,0,1,0,0,1,0
40.65101,-73.95517,95,3,0,1,365,1,0,0,0,1,0
40.72388,-73.98354,178,1,0,1,35,0,1,0,0,0,0
40.67615,-73.92945,500,1,68,2,313,1,0,0,0,0,0
40.80622,-73.94622,149,30,86,4,220,0,1,0,0,0,0
40.71425,-73.96276,175,1,33,1,0,1,0,0,0,0,0
40.70766,-73.95216,59,2,138,1,268,1,0,0,0,1,0
40.7639,-73.99542,150,1,0,3,362,0,1,0,0,1,0
40.77096,-73.95512,30,1,23,3,13,0,1,0,0,0,1
40.75242,-73.97187,139,30,0,121,360,0,1,0,0,0,0
40.74969,-73.9774,200,30,0,91,311,0,1,0,0,0,0
40.6727,-73.95505,82,4,0,1,0,1,0,0,0,1,0
40.74409,-73.97145,250,1,0,1,0,0,1,0,0,0,0
40.78763,-73.95111,125,5,0,1,0,0,1,0,0,1,0
40.76536,-73.98469,195,30,0,23,364,0,1,0,0,0,0
40.75302,-73.97221,699,3,2,12,365,0,1,0,0,1,0
40.82808,-73.94563,148,2,8,1,334,0,1,0,0,0,0
40.74525,-73.97225,385,3,3,1,311,0,1,0,0,0,0
40.68617,-73.95927,50,4,3,1,365,1,0,0,0,1,0
40.74749,-73.98816,260,2,20,13,242,0,1,0,0,0,0
40.68468,-73.99145,150,3,94,3,250,1,0,0,0,0,0
40.72186,-73.99696,172,2,8,1,42,0,1,0,0,0,0
40.70722,-74.00499,164,29,0,327,328,0,1,0,0,0,0
40.69122,-73.93753,65,2,17,2,21,1,0,0,0,1,0
40.64351,-73.95167,350,4,32,1,69,1,0,0,0,0,0
40.68776,-73.95379,60,3,16,2,5,1,0,0,0,0,0
40.72396,-73.98941,120,2,5,4,0,0,1,0,0,1,0
40.74581,-73.95295,75,30,65,3,219,0,0,1,0,1,0
40.68261,-73.90714,45,6,1,1,0,1,0,0,0,1,0
40.6747,-73.97947,190,3,17,1,167,1,0,0,0,0,0
40.66044,-73.96114,70,6,4,1,0,1,0,0,0,0,0
40.76329,-73.97543,100,6,4,1,191,0,1,0,0,1,0
40.67425,-73.82018,69,1,78,1,79,0,0,1,0,1,0
40.68145,-73.93132,73,45,2,1,43,1,0,0,0,0,0
40.78269,-73.95288,127,1,0,1,0,0,1,0,0,0,0
40.74635,-73.90774,62,30,2,103,269,0,0,1,0,1,0
40.6654,-73.93653,75,1,0,1,0,1,0,0,0,1,0
40.71606,-73.94093,70,7,0,1,13,1,0,0,0,1,0
40.70389,-73.75782,50,3,58,3,358,0,0,1,0,1,0
40.68144,-73.9426,55,5,0,1,0,1,0,0,0,1,0
40.68004,-73.94699,150,1,109,3,241,1,0,0,0,0,0
40.75225,-73.99508,219,30,5,87,344,0,1,0,0,0,0
40.76296,-73.98641,125,4,108,1,285,0,1,0,0,1,0
40.67947,-73.98458,109,31,114,2,110,1,0,0,0,0,0
40.6853,-73.95758,45,2,10,3,311,1,0,0,0,0,1
40.74821,-73.82948,40,7,19,12,251,0,0,1,0,1,0
40.78029,-73.8184,49,1,50,3,87,0,0,1,0,1,0
40.6913,-73.9406,60,1,113,3,332,1,0,0,0,1,0
40.78046,-73.98818,90,3,2,2,339,0,1,0,0,1,0
40.68766,-73.99125,170,4,8,1,1,1,0,0,0,0,0
40.70732,-73.95259,199,3,4,2,0,1,0,0,0,0,0
40.72584,-73.9894,78,1,38,2,138,0,1,0,0,1,0
40.64254,-73.99759,32,29,2,1,1,1,0,0,0,1,0
40.84534,-73.93479,125,2,13,1,126,0,1,0,0,0,1
40.6901,-73.95139,60,2,1,2,189,1,0,0,0,1,0
40.75533,-73.91936,45,1,5,1,0,0,0,1,0,0,1
40.68151,-73.94827,250,3,1,1,133,1,0,0,0,0,0
40.76383,-73.98979,185,4,23,1,230,0,1,0,0,0,0
40.76461,-73.98745,65,1,0,3,365,0,1,0,0,0,1
40.68063,-73.95015,140,3,122,1,275,1,0,0,0,0,0
40.70333,-74.00959,240,10,10,2,216,0,1,0,0,0,0
40.59382,-73.75503,35,1,1,1,0,0,0,1,0,1,0
40.7292,-73.98156,120,6,1,1,0,0,1,0,0,0,0
40.78217,-73.94844,150,6,17,1,0,0,1,0,0,0,0
40.68628,-73.90895,65,5,5,1,64,1,0,0,0,1,0
40.71063,-73.96774,199,3,6,1,12,1,0,0,0,0,0
40.69312,-73.94073,32,31,4,10,341,1,0,0,0,0,1
40.74814,-73.97554,175,30,1,50,365,0,1,0,0,0,0
40.85798,-73.92855,85,7,0,1,67,0,1,0,0,0,0
40.73277,-74.00413,205,2,6,1,0,0,1,0,0,0,0
40.66898,-73.94209,35,3,165,5,272,1,0,0,0,1,0
40.68712,-73.97768,375,20,2,2,0,1,0,0,0,0,0
40.8063,-73.96268,150,7,2,1,0,0,1,0,0,0,0
40.66924,-73.94406,160,5,125,3,169,1,0,0,0,0,0
40.68804,-73.94591,40,1,16,2,310,1,0,0,0,1,0
40.81609,-73.93663,55,1,48,1,365,0,1,0,0,1,0
40.63472,-73.97268,65,3,2,1,281,1,0,0,0,1,0
40.71257,-73.96149,250,4,0,1,0,1,0,0,0,0,0
40.69115,-73.80617,350,1,9,1,358,0,0,1,0,0,0
40.71841,-73.99753,649,3,38,1,199,0,1,0,0,0,0
40.6612,-73.98568,70,70,3,1,0,1,0,0,0,0,0
40.72631,-73.94127,36,14,18,1,0,1,0,0,0,1,0
40.64008,-73.89302,139,2,64,1,358,1,0,0,0,0,0
40.68326,-73.99327,115,3,27,1,166,1,0,0,0,0,0
40.76197,-73.92208,150,1,1,1,0,0,0,1,0,0,0
40.713,-73.94109,35,3,0,1,0,1,0,0,0,1,0
40.79099,-73.945,400,1,0,2,364,0,1,0,0,0,0
40.68193,-73.97636,330,2,122,2,351,1,0,0,0,0,0
40.68417,-73.98215,150,1,3,1,0,1,0,0,0,0,0
40.72571,-73.98833,150,1,3,1,0,0,1,0,0,0,0
40.67533,-73.95545,175,1,121,1,7,1,0,0,0,0,0
40.77773,-73.95383,180,4,9,1,4,0,1,0,0,0,0
40.70866,-74.01385,178,30,1,33,327,0,1,0,0,0,0
40.66548,-73.98279,200,4,3,1,0,1,0,0,0,0,0
40.82834,-73.94298,75,5,2,1,0,0,1,0,0,0,0
40.83342,-73.94949,40,1,6,1,0,0,1,0,0,1,0
40.7538,-73.96564,714,28,0,49,257,0,1,0,0,0,0
40.68766,-73.92788,100,2,31,5,358,1,0,0,0,1,0
40.66049,-73.96162,40,1,0,6,211,1,0,0,0,0,1
40.82952,-73.94764,105,2,33,1,45,0,1,0,0,0,0
40.68752,-73.9618,99,3,0,1,0,1,0,0,0,1,0
40.7593,-73.95967,246,1,10,1,365,0,1,0,0,1,0
40.76493,-73.98652,150,30,18,39,340,0,1,0,0,0,0
40.79332,-73.97501,100,1,4,1,0,0,1,0,0,0,0
40.83636,-73.94487,65,2,81,1,11,0,1,0,0,1,0
40.74683,-73.90654,50,30,0,103,94,0,0,1,0,1,0
40.68579,-73.95535,65,2,49,2,310,1,0,0,0,1,0
40.74412,-74.00208,290,2,35,1,20,0,1,0,0,1,0
40.73284,-73.95822,135,3,2,1,0,1,0,0,0,0,0
40.76024,-74.00046,450,3,6,1,226,0,1,0,0,0,0
40.78062,-73.95173,89,1,39,4,221,0,1,0,0,1,0
40.80874,-73.9589,120,2,2,1,0,0,1,0,0,0,0
40.70973,-73.96405,65,5,3,1,31,1,0,0,0,1,0
40.7348,-73.99785,400,90,0,1,365,0,1,0,0,0,0
